public_path	logical_workspace_path	previous_sha256	current_sha256	current_snapshot_path	historical_commit
results/metrics/ws5.5_table_S2_rebuilt.tsv	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	b6bf6a0ee562ffc534c0f3196cf9bff53b1c7a218320672aeb3be1ed12247dcf	2e6bc9f1f3766cacdfe51ca6b03eee83eb940ae1ca8a9fd88c268a3ed1651f65	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/metrics/ws5.8_domain_restriction_accuracy.tsv	results/revision/metrics/ws5.8_domain_restriction_accuracy.tsv	d3e11f1f7fd8f7e442aa4be1a7d30af8ba7e2618d654895bc01a5a7e731c6ed6	cc3d3c5c1a20c28f1840bcea03926367d002bcd2be060a1db03c7609351bde05	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/metrics/ws5.8_domain_restriction_accuracy.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/metrics/ws5.8_domain_restriction_mimag.tsv	results/revision/metrics/ws5.8_domain_restriction_mimag.tsv	8dddde229ca240ca093dbeedaefdc2749c503e502ac8ffc45236a4767f7bd9ae	919b083517a17a8da2ac8cafffe27c03e44bcdb7f8bbeca20b305ffe26b8fc6e	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/metrics/ws5.8_domain_restriction_mimag.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/metrics/ws5.8_domain_restriction_thresholds.tsv	results/revision/metrics/ws5.8_domain_restriction_thresholds.tsv	07d7da12fee9ae0cd7d19c05a79719fc1c5b599afb19449d884ef05088feebd4	9b6768efb64869a38a902b057dcc8b3cb9662d522bbeb7e51ccde7ab3ead1af7	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/metrics/ws5.8_domain_restriction_thresholds.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/metrics/ws5.9_per_genome_with_size.tsv.gz	results/revision/metrics/ws5.9_per_genome_with_size.tsv.gz	7fefae0e1ba970e7a1ca28f8ca9a17a321c5b2bb6f7f6f943c087f96b4acf272	0fa6337cfdfb7a41a1d13be206a04e7dae72f6acf0494e2579bcd27276ed7453	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/metrics/ws5.9_per_genome_with_size.tsv.gz	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/metrics/ws5.9_size_bins.tsv	results/revision/metrics/ws5.9_size_bins.tsv	6b6ea0c61084be1886e7061d2de5c198851d100bb1dcec1e313fd8ec3b7126e3	b7b79f63f92aaf7b6463e453a2849ffc0b10ef93532a2a2bc650b9ad4851af9c	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/metrics/ws5.9_size_bins.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/metrics/ws5.9_size_correlations.tsv	results/revision/metrics/ws5.9_size_correlations.tsv	813073fd0e60d0aa8bd71d81d4b85dc428ad0c710decd31af5daad0e05eaad4b	24411722c084bcdfbb4fbf94eb89ae830fca317b43916e4d7b944c63c0770adf	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/metrics/ws5.9_size_correlations.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/real_data/meslier/fragmentation_gradient.tsv	results/revision/real_data/meslier/fragmentation_gradient.tsv	213aa1b5b50ff72d5754bc499552a3bb9032e7dd91bb653f3f77b8933ae0501a	ad1a72701c041336c89f0e5316bd636fe7ba8d4a6d39d629beb4e0b91d970fc2	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/meslier/fragmentation_gradient.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/real_data/meslier/fragmentation_slopes.tsv	results/revision/real_data/meslier/fragmentation_slopes.tsv	692667d3c5eaaea123dd67c8340173129d27121bcfead824ca04b6a0a63cbddd	17d0ded5f765f53b134a82340dde3030b4494eea48c8c5215f81a269fc233acd	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/meslier/fragmentation_slopes.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/real_data/meslier/metrics_by_cohort.tsv	results/revision/real_data/meslier/metrics_by_cohort.tsv	461714bc2df76554bdcf0fe132ce22a4c60591b6c425156e29650add6356c597	0656748406c1607a9e08dde39cba683a1aeb1cd6d43dd88c4fdb08204a87c2dc	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/meslier/metrics_by_cohort.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/real_data/meslier/mimag_by_cohort.tsv	results/revision/real_data/meslier/mimag_by_cohort.tsv	7b7c0eb967c4e78deee98c6f15b8c3e385d60c5706d6e81044ca827a3d2bdf4e	8b111ef20e2ec76f753444ced42f5197b06e2c8b6ab7e509a19d3ce8bde9545f	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/meslier/mimag_by_cohort.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/real_data/meslier/paired_tests.tsv	results/revision/real_data/meslier/paired_tests.tsv	1b21c8dcb664ac3ee704bf42626bc66e9b0fc5f2f53fd5a09d36b289163e7bb5	a655807b77d842c8d441f9140e27e61b3d5c6f2bb69e1d486b15ca97b5330049	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/meslier/paired_tests.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/real_data/meslier/per_base_accuracy_effect.tsv	results/revision/real_data/meslier/per_base_accuracy_effect.tsv	269a31d0e63ba6f0f118c53a62af6422d2f925091123c9ea052d9c0417bd4b5d	98de1f4f9c499cf822efd839e9d4106e820c3198c2f2c683a8095e784d9189b8	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/meslier/per_base_accuracy_effect.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/real_data/meslier/per_bin_results.tsv	results/revision/real_data/meslier/per_bin_results.tsv	ce94370eef03427336c842626577cbcb49de23484a4d0fa3baffb18bea0b0235	25fc83af47aaac70f78f28f32ca4d29641e54149dd497872e6647b39f556b9d3	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/meslier/per_bin_results.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/real_data/meslier/per_organism_contamination_fp.tsv	results/revision/real_data/meslier/per_organism_contamination_fp.tsv	48db0fd2c218578d8559f5f561693a54ba5531eea3d104b627a829ee09b9fa1e	be0dd1668d57b1aa54daf07154ea77660cdd532dd123d4f67bcbc8f963a649c6	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/meslier/per_organism_contamination_fp.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/real_data/ncbi_pairs/fragmentation_strata.tsv	results/revision/real_data/ncbi_pairs/fragmentation_strata.tsv	afa3c0835a4c08411e3aa246220761ea67c5b04b7c66b32b6bcafad1e388f255	5f7ca7496e14e7c16a1ef3c1f9569b68ee8338f0a28f92fdadb5a7781bbbe605	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/ncbi_pairs/fragmentation_strata.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/real_data/ncbi_pairs/metrics_by_cohort.tsv	results/revision/real_data/ncbi_pairs/metrics_by_cohort.tsv	de4b587d0d3d491ea6237e5ec80229e28540615766a96a5ff9105d5620fcbb41	22ffbcc37220a09c38d3794f74c894feb52110aad15749e8e36223bde1dcf549	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/ncbi_pairs/metrics_by_cohort.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/real_data/ncbi_pairs/mimag_by_cohort.tsv	results/revision/real_data/ncbi_pairs/mimag_by_cohort.tsv	5f17217e1c703eac4a786a5746c317f73849d9829a4237f029f7655154af7943	f8fe6f525e743526cd8db60ee0dccad83779b1e39d95b3230361293712a923f7	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/ncbi_pairs/mimag_by_cohort.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/real_data/ncbi_pairs/ncbi_contaminated_flag_detection.tsv	results/revision/real_data/ncbi_pairs/ncbi_contaminated_flag_detection.tsv	8b0f2287924c6f85e8bac643c9301d2529925fcb8182fcefa417fd0d77ca2c1b	98f65902a05c69b14ae0dda5d675cd3f2540a7b30777dc87dd8779ccd2ba789f	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/ncbi_pairs/ncbi_contaminated_flag_detection.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/real_data/ncbi_pairs/paired_tests.tsv	results/revision/real_data/ncbi_pairs/paired_tests.tsv	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	c637db4b0e0116101f5c3774d8fcff4c0031df5d905c6812cf553f4d580c92b7	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/ncbi_pairs/paired_tests.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/real_data/ncbi_pairs/per_pair_results.tsv	results/revision/real_data/ncbi_pairs/per_pair_results.tsv	9e7c264e362848883ca160bc4a3aef13f26db428221e47441ad26e8980d711a3	5d915a38b6fb1144ea5aebd639fb6c5b2adbd33d40902a5c84f40160c24285d7	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/ncbi_pairs/per_pair_results.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/real_data/ncbi_pairs/predictions.tsv	results/revision/real_data/ncbi_pairs/predictions.tsv	193db932da07a4d94a3d2fef50e374f0988e0ab4915809942549607196d32e1b	e59ab751f232ad4045aece4cb2aaec15164973a57c014db48373b7ca80bebaec	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/ncbi_pairs/predictions.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/real_data/synthesis_table.tsv	results/revision/real_data/synthesis_table.tsv	e3f092d6f22bc804510999a5eaa3d9134917d9fda037858e7bbd2ad8f5799b67	1259666ff3a052c4bc20ef9865cdd56a3c3c1bb92e844b234d8f9ad444a6b215	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/synthesis_table.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/real_data/synthesis_table_with_cami2.tsv	results/revision/real_data/synthesis_table_with_cami2.tsv	903996ec8920c4799e015ddec7f6da3c60db925885955f3524a149934555dea5	6418dddf9265135bcf8628e58417eaec6b4cf28d465975e64fa62a736447c7ec	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/synthesis_table_with_cami2.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/set_F/set_F_attribution.tsv	results/revision/set_F/set_F_attribution.tsv	69c881621be4d5cf7fa9510a1d3549759ccb0a5015161f0ca1037b669bc36c27	9402015f6e2946c2befa5d9bcfae53a571131e5dadec34d0fb9d0f49224ddc57	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/set_F/set_F_attribution.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/set_F/set_F_cells_sensitivity_no_shortfall.tsv	results/revision/set_F/set_F_cells_sensitivity_no_shortfall.tsv	e049b58e88bc028f627f46cfc5ed0e8538810a1a7a9af758743cfb292f2c872f	fbb1f51966b1d3503b4e8d4446581cb317c4cdf9de82d1bda2c50bd10ce8e287	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/set_F/set_F_cells_sensitivity_no_shortfall.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/set_F/set_F_cells_type_x_distance.tsv	results/revision/set_F/set_F_cells_type_x_distance.tsv	5c14649ae113157590b3a5c15cb3e3c52e59b61dee4b04b1a30afb9c450945cb	623a5f7df09558a09a6f07dafcb35350e9e3ed854a5b41717ad3380188476a02	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/set_F/set_F_cells_type_x_distance.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/set_F/set_F_long_predictions.tsv	results/revision/set_F/set_F_long_predictions.tsv	a07dd366097b69b74d2756f83bb63dff7743098a386b5699af51e2c902d561a2	0115ec60debea91e8ac1e952e88c79bea197799b77f20a5f87c31e11e5a5d06e	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/set_F/set_F_long_predictions.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/set_F/set_F_marginals.tsv	results/revision/set_F/set_F_marginals.tsv	7c2443693b5563f58713f426ef3566c5680f910685f55edbc524682f33d757db	0fd38b01345160635da111738349bef8f2563a8825487f56b3c641c294a7e06e	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/set_F/set_F_marginals.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/set_F/set_F_paired_comparisons.tsv	results/revision/set_F/set_F_paired_comparisons.tsv	dad30aeb27294a238084c513f66877f5db8dde1be4475e4ab9ff36fc1b6d3a49	8c5952716d71f77317df28fa3df3403b7a8ef3a0115150732bc67dcfccd237c5	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/set_F/set_F_paired_comparisons.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/set_G/set_G_boundary.tsv	results/revision/set_G/set_G_boundary.tsv	5e36313457126a166965f9acb842e19c48c876c525559082b9c1ee34ae901f79	f5007935e38aa54c4d523d1f639d7709dc9dbd474bf00ca5e56e892cfaee9714	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/set_G/set_G_boundary.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/set_G/set_G_crossover.tsv	results/revision/set_G/set_G_crossover.tsv	dc3069ebdb93de2dbe4d65bc62573422c4b520af56a51acc389936c7568df8c7	36a18523c4f751039b780e15ed2596cf4239ac88e9d9432dc414191cc75ae69e	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/set_G/set_G_crossover.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/set_G/set_G_curves.tsv	results/revision/set_G/set_G_curves.tsv	d8d46c2035f87d2516b254931ebc8e174493bc846b8f6e5d16012cf7e7b3929f	f1e8e60aacb0ed777d701a9a3642ed4cf93edfe49e4d6896a1c033f644cf560d	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/set_G/set_G_curves.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/set_G/set_G_duplication_accounting_sensitivity.tsv	results/revision/set_G/set_G_duplication_accounting_sensitivity.tsv	430760c1fd9640879953e85388655167af9c532cb114921477f5c2649cdb3782	b3d4be396cdd9b66d552ddd2780854f8ded78bb187316bc25f9aec60f8c54d46	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/set_G/set_G_duplication_accounting_sensitivity.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/set_G/set_G_head_to_head.tsv	results/revision/set_G/set_G_head_to_head.tsv	3944d3b85727d5cbb73f8e5c705cadaa69d59d390552b4c0081e8a89e1e2688b	429c033842df06ff2d403482d83b71c2794a6af36030f4f40dee0ba5a3f6b68b	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/set_G/set_G_head_to_head.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/set_G/set_G_long_predictions.tsv	results/revision/set_G/set_G_long_predictions.tsv	b462c000cdcb96dc44dc16be99e6249a047c75c6ce434348babb79b49ad16b92	2118069f9750f85506396bf0add0523572729efa50a29e062ac2a726a417b007	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/set_G/set_G_long_predictions.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/set_G/set_G_paired_degradation.tsv	results/revision/set_G/set_G_paired_degradation.tsv	71a6ae511af9f89ef3542625f93bd163534ad658db55fc02be8949901e8e3f98	813ec055501d9581a09501051754b08a1b7f16a86dc97293c5599c9197632a7d	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/set_G/set_G_paired_degradation.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/set_G/set_G_stratified.tsv	results/revision/set_G/set_G_stratified.tsv	335f9f6428276207cfd69b32a84c7f94fb91db6b18a3defce1488d34d9d63598	d9bb971e9f020459d986a30ae889033e10c43dbacbc6a4b676317abefca05f5c	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/set_G/set_G_stratified.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/ws11/macro_f1_paired/macro_f1_paired_differences.tsv	results/revision/ws11/macro_f1_paired/macro_f1_paired_differences.tsv	86235d911ac7b6021005a0294ccdd8601ad2d129931238cdc1442e85a5a27d13	d3be03e90a0b1d523d2d06c866320eda9b8b214e6d40aab7f2935918edbd0eaf	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/macro_f1_paired/macro_f1_paired_differences.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/ws11/macro_f1_paired/macro_f1_paired_summary.json	results/revision/ws11/macro_f1_paired/macro_f1_paired_summary.json	d6b0d9bc9d088f66b3ba780df43e9da1832562d898cbeee6efc4fd45526b8eb4	3071c7634e4451e258c0966670fb4c1c56031f37c6a03f49fe278b707f7eb752	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/macro_f1_paired/macro_f1_paired_summary.json	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/ws11/macro_f1_paired/macro_f1_point_estimate_verification.tsv	results/revision/ws11/macro_f1_paired/macro_f1_point_estimate_verification.tsv	15b5afaae767da7b3db96e3731935ab8989b2dbb9b7c61d4b345703501537d18	d3a060c10a5d7472c8a0e1df3a70b498d2b73b6bee1bac696c8b2778c02743c1	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/macro_f1_paired/macro_f1_point_estimate_verification.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/ws11/macro_f1_paired/per_class_f1_paired.tsv	results/revision/ws11/macro_f1_paired/per_class_f1_paired.tsv	0d1de6f1cda865121ac6cba9548131ed5b55c3e0d5995ee6e788c41d5fbf53b9	46a385a3fd14f163acaf05ed97dab5f3553a52a9d3bb6084e39358821272cc4b	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/macro_f1_paired/per_class_f1_paired.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/ws11/macro_f1_paired/power_statement.tsv	results/revision/ws11/macro_f1_paired/power_statement.tsv	3a03378dc3acf94d15d032cd5c84a42a038136b109eea7370ce00f28437de997	f52c2933028a4f8e676b06558e11be263ceec0dff1578b382d5e0f2babc1ed81	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/macro_f1_paired/power_statement.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/ws11/novelty_ladder/novelty_ladder_eda.json	results/revision/ws11/novelty_ladder/novelty_ladder_eda.json	5cde3120ff9ea4bccf8b27a61f724643b85189ffc279390f575e2979da06340b	fbd869c5242529d25bd85c12f5aa3e6621d664f37cbc4329f589c7dd1fcf407d	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/novelty_ladder/novelty_ladder_eda.json	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/ws11/novelty_ladder/novelty_ladder_metrics.tsv	results/revision/ws11/novelty_ladder/novelty_ladder_metrics.tsv	0ef50636f61e815e4f0cee6a1cb699b8a3049f9d993e65268ff744464dbd67b9	692885c0c388fbce99f03d877136133eac54da3ca9913d92f28121dfb4329817	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/novelty_ladder/novelty_ladder_metrics.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/ws11/novelty_ladder/novelty_ladder_paired_tests.tsv	results/revision/ws11/novelty_ladder/novelty_ladder_paired_tests.tsv	c5474ce538a504f877b1d82debbab297a83b053442865a733926982f989e2fb9	f9ce814b3b3b5b270dd99ab51f3a6a51cd20a1e8c92c1a334fcea4d260db0611	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/novelty_ladder/novelty_ladder_paired_tests.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/ws11/novelty_ladder/novelty_ladder_summary.json	results/revision/ws11/novelty_ladder/novelty_ladder_summary.json	295ff0858b7c61064355ba0200cbcfbdd005990efb8aa3d45a79e6721d4017ed	086bdae40a7ea49aacdaff73043cb5f2920dfb2242378933fda408799a7cf25b	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/novelty_ladder/novelty_ladder_summary.json	c051b3d8383b560f34942e24ea4cbfe154f079c4
results/ws11/novelty_ladder/novelty_ladder_trend.tsv	results/revision/ws11/novelty_ladder/novelty_ladder_trend.tsv	7a08b71dc9bc1133b99f1f2adcb99fccda15b2d840b8498cf5c21565a76f2345	919fa75bd00406ac62d39f706cb0bf15d00710e10df6be445a5b85aa5d854926	snapshot/results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/novelty_ladder/novelty_ladder_trend.tsv	c051b3d8383b560f34942e24ea4cbfe154f079c4
