logical_path	path	sha256	reason
results/revision/real_data/ncbi_pairs/metrics_by_cohort.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/ncbi_pairs/metrics_by_cohort.tsv	22ffbcc37220a09c38d3794f74c894feb52110aad15749e8e36223bde1dcf549	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/real_data/ncbi_pairs/mimag_by_cohort.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/ncbi_pairs/mimag_by_cohort.tsv	f8fe6f525e743526cd8db60ee0dccad83779b1e39d95b3230361293712a923f7	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/real_data/ncbi_pairs/ncbi_contaminated_flag_detection.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/ncbi_pairs/ncbi_contaminated_flag_detection.tsv	98f65902a05c69b14ae0dda5d675cd3f2540a7b30777dc87dd8779ccd2ba789f	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/real_data/ncbi_pairs/paired_tests.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/ncbi_pairs/paired_tests.tsv	c637db4b0e0116101f5c3774d8fcff4c0031df5d905c6812cf553f4d580c92b7	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/real_data/ncbi_pairs/per_pair_results.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/ncbi_pairs/per_pair_results.tsv	5d915a38b6fb1144ea5aebd639fb6c5b2adbd33d40902a5c84f40160c24285d7	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/real_data/ncbi_pairs/predictions.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/ncbi_pairs/predictions.tsv	e59ab751f232ad4045aece4cb2aaec15164973a57c014db48373b7ca80bebaec	Official selected-stage prediction table; stage1 quantitatively unscored
results/revision/real_data/synthesis_table.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/synthesis_table.tsv	1259666ff3a052c4bc20ef9865cdd56a3c3c1bb92e844b234d8f9ad444a6b215	Rebuilt external-cohort synthesis
results/revision/real_data/synthesis_table_with_cami2.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/synthesis_table_with_cami2.tsv	6418dddf9265135bcf8628e58417eaec6b4cf28d465975e64fa62a736447c7ec	Rebuilt external-cohort synthesis
results/revision/real_data/zymo/per_pair_results.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/zymo/per_pair_results.tsv	eef330c694324fd25ce03069222ab18087c0f27cab8b5061cdac7fa3f1cf7a36	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/real_data/zymo/predictions.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/real_data/zymo/predictions.tsv	eef330c694324fd25ce03069222ab18087c0f27cab8b5061cdac7fa3f1cf7a36	Official selected-stage prediction table; stage1 quantitatively unscored
results/revision/set_F/set_F_attribution.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/set_F/set_F_attribution.tsv	9402015f6e2946c2befa5d9bcfae53a571131e5dadec34d0fb9d0f49224ddc57	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/set_F/set_F_cells_sensitivity_no_shortfall.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/set_F/set_F_cells_sensitivity_no_shortfall.tsv	fbb1f51966b1d3503b4e8d4446581cb317c4cdf9de82d1bda2c50bd10ce8e287	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/set_F/set_F_cells_type_x_distance.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/set_F/set_F_cells_type_x_distance.tsv	623a5f7df09558a09a6f07dafcb35350e9e3ed854a5b41717ad3380188476a02	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/set_F/set_F_long_predictions.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/set_F/set_F_long_predictions.tsv	0115ec60debea91e8ac1e952e88c79bea197799b77f20a5f87c31e11e5a5d06e	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/set_F/set_F_marginals.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/set_F/set_F_marginals.tsv	0fd38b01345160635da111738349bef8f2563a8825487f56b3c641c294a7e06e	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/set_F/set_F_paired_comparisons.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/set_F/set_F_paired_comparisons.tsv	8c5952716d71f77317df28fa3df3403b7a8ef3a0115150732bc67dcfccd237c5	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/set_F/set_F_summary.json	results/revision/cocopye_stage_resubmission5/replay/results/revision/set_F/set_F_summary.json	ae13dcb1a22891c7e3411f94ecbec674d60c2f0690348a4277ba9b94e28cdd82	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/set_G/set_G_boundary.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/set_G/set_G_boundary.tsv	f5007935e38aa54c4d523d1f639d7709dc9dbd474bf00ca5e56e892cfaee9714	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/set_G/set_G_crossover.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/set_G/set_G_crossover.tsv	36a18523c4f751039b780e15ed2596cf4239ac88e9d9432dc414191cc75ae69e	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/set_G/set_G_curves.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/set_G/set_G_curves.tsv	f1e8e60aacb0ed777d701a9a3642ed4cf93edfe49e4d6896a1c033f644cf560d	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/set_G/set_G_duplication_accounting_sensitivity.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/set_G/set_G_duplication_accounting_sensitivity.tsv	b3d4be396cdd9b66d552ddd2780854f8ded78bb187316bc25f9aec60f8c54d46	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/set_G/set_G_head_to_head.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/set_G/set_G_head_to_head.tsv	429c033842df06ff2d403482d83b71c2794a6af36030f4f40dee0ba5a3f6b68b	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/set_G/set_G_long_predictions.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/set_G/set_G_long_predictions.tsv	2118069f9750f85506396bf0add0523572729efa50a29e062ac2a726a417b007	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/set_G/set_G_paired_degradation.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/set_G/set_G_paired_degradation.tsv	813ec055501d9581a09501051754b08a1b7f16a86dc97293c5599c9197632a7d	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/set_G/set_G_stratified.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/set_G/set_G_stratified.tsv	d9bb971e9f020459d986a30ae889033e10c43dbacbc6a4b676317abefca05f5c	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/set_G/set_G_summary.json	results/revision/cocopye_stage_resubmission5/replay/results/revision/set_G/set_G_summary.json	ee73dd9432379d30494e25cf57ebb5c536c7812bdaa897e0e9d55e5105395fec	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/ws11/macro_f1_paired/anchor_ci_provenance.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/macro_f1_paired/anchor_ci_provenance.tsv	9984d3e63057228f89105ba850004865b2fa45cf45a0cfaded9af09c805a34a2	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/ws11/macro_f1_paired/macro_f1_paired_differences.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/macro_f1_paired/macro_f1_paired_differences.tsv	d3be03e90a0b1d523d2d06c866320eda9b8b214e6d40aab7f2935918edbd0eaf	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/ws11/macro_f1_paired/macro_f1_paired_summary.json	results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/macro_f1_paired/macro_f1_paired_summary.json	3071c7634e4451e258c0966670fb4c1c56031f37c6a03f49fe278b707f7eb752	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/ws11/macro_f1_paired/macro_f1_point_estimate_verification.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/macro_f1_paired/macro_f1_point_estimate_verification.tsv	d3a060c10a5d7472c8a0e1df3a70b498d2b73b6bee1bac696c8b2778c02743c1	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/ws11/macro_f1_paired/per_class_f1_paired.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/macro_f1_paired/per_class_f1_paired.tsv	46a385a3fd14f163acaf05ed97dab5f3553a52a9d3bb6084e39358821272cc4b	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/ws11/macro_f1_paired/power_statement.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/macro_f1_paired/power_statement.tsv	f52c2933028a4f8e676b06558e11be263ceec0dff1578b382d5e0f2babc1ed81	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/ws11/novelty_ladder/novelty_ladder_eda.json	results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/novelty_ladder/novelty_ladder_eda.json	fbd869c5242529d25bd85c12f5aa3e6621d664f37cbc4329f589c7dd1fcf407d	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/ws11/novelty_ladder/novelty_ladder_metrics.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/novelty_ladder/novelty_ladder_metrics.tsv	692885c0c388fbce99f03d877136133eac54da3ca9913d92f28121dfb4329817	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/ws11/novelty_ladder/novelty_ladder_paired_tests.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/novelty_ladder/novelty_ladder_paired_tests.tsv	f9ce814b3b3b5b270dd99ab51f3a6a51cd20a1e8c92c1a334fcea4d260db0611	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/ws11/novelty_ladder/novelty_ladder_summary.json	results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/novelty_ladder/novelty_ladder_summary.json	086bdae40a7ea49aacdaff73043cb5f2920dfb2242378933fda408799a7cf25b	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
results/revision/ws11/novelty_ladder/novelty_ladder_trend.tsv	results/revision/cocopye_stage_resubmission5/replay/results/revision/ws11/novelty_ladder/novelty_ladder_trend.tsv	919fa75bd00406ac62d39f706cb0bf15d00710e10df6be445a5b85aa5d854926	Recomputed corrected predictions/statistics, or explicit cohort/definition correction
